"","Submission.ID","Common.Name","Scientific.Name","Taxonomic.Order","Count","State.Province","County","Latitude","Longitude","Date","Time","Protocol","Duration..Min.","All.Obs.Reported","Distance.Traveled..km.","Area.Covered..ha.","Number.of.Observers","Breeding.Code","Species.Comments","Checklist.Comments","Location"
"134","S43923623","Australasian Grebe","Tachybaptus novaehollandiae",1727,"6","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"135","S47471078","Australasian Grebe","Tachybaptus novaehollandiae",1727,"3","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
"136","S47611818","Australasian Grebe","Tachybaptus novaehollandiae",1727,"6","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-03-2018","07:18 AM","eBird - Traveling Count",94,1,3.22,NA,2,"","","",""
"137","S47749968","Australasian Grebe","Tachybaptus novaehollandiae",1727,"3","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"138","S47792959","Australasian Grebe","Tachybaptus novaehollandiae",1727,"5","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"139","S48893823","Australasian Grebe","Tachybaptus novaehollandiae",1727,"3","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"140","S42081035","Australasian Grebe","Tachybaptus novaehollandiae",1727,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"141","S47598669","Australasian Grebe","Tachybaptus novaehollandiae",1727,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"08-02-2018","02:52 PM","eBird - Traveling Count",84,1,3.58,NA,3,"","","",""
"142","S47656790","Australasian Grebe","Tachybaptus novaehollandiae",1727,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"08-05-2018","08:16 AM","eBird - Traveling Count",196,1,5.52,NA,3,"","","",""
"143","S47913102","Australasian Grebe","Tachybaptus novaehollandiae",1727,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"08-18-2018","10:32 AM","eBird - Traveling Count",124,1,4.75,NA,2,"","","",""
"144","S48037565","Australasian Grebe","Tachybaptus novaehollandiae",1727,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"08-24-2018","04:27 PM","eBird - Traveling Count",72,1,5,NA,2,"","","Was getting dark and started to rain but first buff banded rail!",""
"145","S48304612","Australasian Grebe","Tachybaptus novaehollandiae",1727,"6","AU-NSW","Randwick",-33.8977058,151.2341452,"09-05-2018","04:38 PM","eBird - Traveling Count",73,1,3.347,NA,2,"","","",""
"146","S48360609","Australasian Grebe","Tachybaptus novaehollandiae",1727,"3","AU-NSW","Randwick",-33.8977058,151.2341452,"09-08-2018","04:12 PM","eBird - Traveling Count",67,1,4.11,NA,1,"","","",""
"147","S48451818","Australasian Grebe","Tachybaptus novaehollandiae",1727,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"09-12-2018","04:46 PM","eBird - Traveling Count",60,1,3,NA,2,"","","",""
"148","S47592755","Australasian Grebe","Tachybaptus novaehollandiae",1727,"2","AU-NSW","Randwick",-33.9032981,151.2276435,"08-02-2018","07:34 AM","eBird - Traveling Count",59,1,2.25,NA,1,"","","",""
"149","S48642686","Australasian Grebe","Tachybaptus novaehollandiae",1727,"2","AU-NSW","Sutherland Shire",-34.08179,151.05447,"09-20-2018","10:59 AM","eBird - Traveling Count",35,1,0.483,NA,3,"","","",""
"150","S43151896","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"151","S43923623","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"9","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"152","S47471078","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
"153","S47611818","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-03-2018","07:18 AM","eBird - Traveling Count",94,1,3.22,NA,2,"","","",""
"154","S47749968","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"10","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"155","S47792959","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"14","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"156","S48893823","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"157","S40336438","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"10","AU-NSW","Randwick",-33.9188614,151.2582839,"11-06-2017","05:59 PM","eBird - Traveling Count",30,1,1.4,NA,2,"","","",""
"158","S39576376","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"7","AU-NSW","Randwick",-33.9194336,151.2425993,"10-06-2017","06:17 PM","eBird - Traveling Count",32,1,5,NA,2,"","","",""
"159","S40615248","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9122202,151.2702551,"11-20-2017","04:29 PM","eBird - Stationary Count",96,1,NA,NA,3,"","","",""
"160","S48012185","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9072904,151.2257583,"08-23-2018","08:22 AM","eBird - Traveling Count",6,1,0.34,NA,1,"","","",""
"161","S45437230","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9070505,151.2224028,"05-08-2018","11:00 AM","eBird - Traveling Count",52,1,3.04,NA,1,"","","",""
"162","S40355099","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"11-07-2017","04:18 PM","eBird - Stationary Count",11,1,NA,NA,1,"","","",""
"163","S40373722","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"11-08-2017","05:26 PM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"164","S47359881","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"50","AU-NSW","Randwick",-33.9062686,151.2220493,"07-23-2018","08:29 AM","eBird - Traveling Count",7,1,0.4,NA,1,"","","",""
"165","S47411871","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"50","AU-NSW","Randwick",-33.9062686,151.2220493,"07-24-2018","09:42 AM","eBird - Traveling Count",9,1,0.41,NA,1,"","","",""
"166","S47430158","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"07-25-2018","08:25 AM","eBird - Traveling Count",14,1,0.52,NA,1,"","","",""
"167","S47447610","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"07-26-2018","07:43 AM","eBird - Traveling Count",13,1,0.6,NA,1,"","","",""
"168","S47488022","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"07-28-2018","12:57 PM","eBird - Stationary Count",9,1,NA,NA,1,"","","",""
"169","S47529449","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"07-30-2018","08:25 AM","eBird - Traveling Count",11,1,0.89,NA,1,"","","",""
"170","S47551884","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"07-31-2018","08:30 AM","eBird - Traveling Count",17,1,0.97,NA,1,"","","",""
"171","S47570765","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"08-01-2018","08:07 AM","eBird - Traveling Count",21,1,0.6,NA,1,"","","",""
"172","S47591456","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"08-02-2018","07:14 AM","eBird - Traveling Count",19,1,1.02,NA,1,"","","",""
"173","S47697209","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"50","AU-NSW","Randwick",-33.9062686,151.2220493,"08-07-2018","09:11 AM","eBird - Traveling Count",11,1,0.63,NA,1,"","","",""
"174","S47714655","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"50","AU-NSW","Randwick",-33.9062686,151.2220493,"08-08-2018","09:13 AM","eBird - Traveling Count",9,1,0.3,NA,1,"","","",""
"175","S47812221","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"50","AU-NSW","Randwick",-33.9062686,151.2220493,"08-13-2018","09:15 AM","eBird - Traveling Count",12,1,0.5,NA,1,"","","",""
"176","S47832166","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-14-2018","09:25 AM","eBird - Traveling Count",13,1,0.77,NA,1,"","","",""
"177","S47849983","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"25","AU-NSW","Randwick",-33.9062686,151.2220493,"08-15-2018","08:14 AM","eBird - Traveling Count",20,1,1.77,NA,1,"","","",""
"178","S47867733","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"08-16-2018","08:23 AM","eBird - Traveling Count",10,1,0.54,NA,2,"","","",""
"179","S47952862","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-20-2018","08:26 AM","eBird - Traveling Count",13,1,1.52,NA,2,"","","",""
"180","S47996981","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-22-2018","11:19 AM","eBird - Traveling Count",12,1,0.69,NA,1,"","","",""
"181","S48030916","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"08-24-2018","09:33 AM","eBird - Stationary Count",5,1,NA,NA,1,"","","",""
"182","S48051721","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-25-2018","11:09 AM","eBird - Traveling Count",18,1,0.92,NA,1,"","","",""
"183","S48119702","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-28-2018","11:17 AM","eBird - Traveling Count",12,1,0.93,NA,1,"","","",""
"184","S48137198","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-29-2018","08:59 AM","eBird - Traveling Count",22,1,0.63,NA,1,"","","",""
"185","S48160022","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-30-2018","08:25 AM","eBird - Traveling Count",12,1,0.6,NA,2,"","","",""
"186","S48179728","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"30","AU-NSW","Randwick",-33.9062686,151.2220493,"08-31-2018","09:52 AM","eBird - Traveling Count",9,1,0.6,NA,1,"","murmeration","",""
"187","S48251553","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"09-03-2018","08:57 AM","eBird - Traveling Count",14,1,0.6,NA,1,"","","",""
"188","S48274169","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"30","AU-NSW","Randwick",-33.9062686,151.2220493,"09-04-2018","07:28 AM","eBird - Traveling Count",6,1,0.43,NA,2,"","","",""
"189","S48297793","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"09-05-2018","09:00 AM","eBird - Traveling Count",28,1,1.24,NA,1,"","","",""
"190","S48317178","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"44","AU-NSW","Randwick",-33.9062686,151.2220493,"09-06-2018","09:05 AM","eBird - Traveling Count",34,1,2.49,NA,1,"","","",""
"191","S48358934","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"09-08-2018","02:57 PM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
"192","S48470557","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"09-13-2018","03:42 PM","eBird - Stationary Count",7,1,NA,NA,1,"","","",""
"193","S48661450","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"09-22-2018","04:34 PM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"194","S39340026","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"09-20-2017","12:36 PM","eBird - Stationary Count",28,1,NA,NA,1,"","","",""
"195","S39340023","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"09-22-2017","12:35 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"196","S39427454","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2017","12:18 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"197","S39802430","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-10-2017","02:00 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"198","S39924083","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-15-2017","10:09 AM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
"199","S39928403","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"10-15-2017","02:05 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"200","S40021929","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-20-2017","12:32 PM","eBird - Stationary Count",10,1,NA,NA,1,"","","Inclement weather",""
"201","S40139076","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-23-2017","02:10 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"202","S40138880","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-27-2017","12:36 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"203","S40162559","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-28-2017","02:17 PM","eBird - Stationary Count",20,1,NA,NA,1,"","","",""
"204","S40312853","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"11-05-2017","03:00 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"205","S40370807","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"11-08-2017","12:18 PM","eBird - Stationary Count",21,1,NA,NA,2,"","","",""
"206","S40900326","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"12-04-2017","06:27 PM","eBird - Stationary Count",12,1,NA,NA,1,"","","",""
"207","S42081042","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"01-19-2018","12:22 PM","eBird - Stationary Count",28,1,NA,NA,2,"","","",""
"208","S45475126","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"05-09-2018","12:43 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","Lunch list",""
"209","S46362878","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-07-2018","01:11 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"210","S46536481","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"06-14-2018","04:30 PM","eBird - Stationary Count",8,1,NA,NA,2,"","","",""
"211","S46555145","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","12:34 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","Sunny, good weather",""
"212","S46556840","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","03:20 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"213","S46651453","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"06-19-2018","12:37 PM","eBird - Stationary Count",16,1,NA,NA,2,"","","",""
"214","S46780411","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"06-25-2018","03:32 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"215","S46846155","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"06-28-2018","12:55 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"216","S46978038","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"07-04-2018","04:13 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"217","S46998342","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"07-05-2018","02:10 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"218","S47118101","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"7","AU-NSW","Randwick",-33.9176858,151.2367878,"07-06-2018","10:52 AM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"219","S47118157","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-10-2018","12:45 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"220","S47143991","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"07-12-2018","01:33 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"221","S47225441","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"07-16-2018","11:01 AM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"222","S47247047","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-17-2018","04:50 PM","eBird - Stationary Count",8,1,NA,NA,2,"","","",""
"223","S47269962","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"07-18-2018","09:34 AM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"224","S47368981","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"07-23-2018","02:05 PM","eBird - Stationary Count",9,1,NA,NA,2,"","","",""
"225","S47471074","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-24-2018","02:50 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"226","S47471076","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"07-25-2018","11:24 AM","eBird - Stationary Count",9,1,NA,NA,2,"","","",""
"227","S47471071","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1799,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"07-27-2018","02:00 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
